old_path,new_path,sha256_before,sha256_after,action,reason,status
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0143F_GATE.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0143F_GATE.csv,a4000d27f2423bee8f90662987f7714fb84bcef699321e33e54f9c0dbf20a5b1,a4000d27f2423bee8f90662987f7714fb84bcef699321e33e54f9c0dbf20a5b1,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0143F_R26.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0143F_R26.csv,ab169aedcff0621a251e743bf8343d1c89adaee26d54c9d9090f7e5661dec27b,ab169aedcff0621a251e743bf8343d1c89adaee26d54c9d9090f7e5661dec27b,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0144_EVIDENCE.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0144_EVIDENCE.csv,c277069b7f7a6c68e933c4646f622fb814e5e6d53ecb6f6479deaa9730c73d06,c277069b7f7a6c68e933c4646f622fb814e5e6d53ecb6f6479deaa9730c73d06,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0144_FINAL.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0144_FINAL.csv,5f06867c2cab6e7b3161419b6f91a8827ef95c4a737bd1dbf31a093ba8e7a2bb,5f06867c2cab6e7b3161419b6f91a8827ef95c4a737bd1dbf31a093ba8e7a2bb,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0144_SUPERSEDED.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0144_SUPERSEDED.csv,e149a409eebde11a286b7f3cb9303981da8efadfc09c74736c52720f6ab34ef9,e149a409eebde11a286b7f3cb9303981da8efadfc09c74736c52720f6ab34ef9,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0145_CLOSE.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0145_CLOSE.csv,24cd4802a467d240a771733ecf05baa88df27de3885b3a7462208cefa8093d28,24cd4802a467d240a771733ecf05baa88df27de3885b3a7462208cefa8093d28,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\control\R01B_0145_REVIEW.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\control\R01B_0145_REVIEW.csv,a4ae179187e5d789d12ceea90e687656f0e6a765060e859c5e021c1cda9b327d,a4ae179187e5d789d12ceea90e687656f0e6a765060e859c5e021c1cda9b327d,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_AUDIT.CR_DB_0120B.20260709_195806.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_AUDIT.CR_DB_0120B.20260709_195806.csv,c245ecc15e6e54e1a42b9ea1255ba81d7ed091185786cfb84281093c8261ea8d,c245ecc15e6e54e1a42b9ea1255ba81d7ed091185786cfb84281093c8261ea8d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_AUDIT.CR_DB_0120B.20260709_195907.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_AUDIT.CR_DB_0120B.20260709_195907.csv,a607bc8da6fc998a501dac8fd77da76620a98c179b68fd4e5deb7c40d350604b,a607bc8da6fc998a501dac8fd77da76620a98c179b68fd4e5deb7c40d350604b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_VALUE_PATCH_AUDIT.CR_DB_0120B.20260709_195806.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_VALUE_PATCH_AUDIT.CR_DB_0120B.20260709_195806.csv,51894f4b4082a6e0f6f9333bca88d6e7bf072336810afdbec1b64ca670e825c7,51894f4b4082a6e0f6f9333bca88d6e7bf072336810afdbec1b64ca670e825c7,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_VALUE_PATCH_AUDIT.CR_DB_0120B.20260709_195907.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_BROKEN_LEGACY_REFS_VALUE_PATCH_AUDIT.CR_DB_0120B.20260709_195907.csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_CALC_CANDIDATE_DEPENDENCY_SECURITY_RECHECK.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_CALC_CANDIDATE_DEPENDENCY_SECURITY_RECHECK.CR_DB_0140.20260711_001621.csv,8bf5a982bb6f93054a401dc9b4202921719765f43938bf2e05d44059fe9df982,8bf5a982bb6f93054a401dc9b4202921719765f43938bf2e05d44059fe9df982,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_BOOTSTRAP_SOURCE_TRACE.CR_DB_0132.20260710_183059.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_BOOTSTRAP_SOURCE_TRACE.CR_DB_0132.20260710_183059.csv,0fabc9ed1ad8585225a08a08423aea6ad6a675c35028f4c8f1697614d267aa2d,0fabc9ed1ad8585225a08a08423aea6ad6a675c35028f4c8f1697614d267aa2d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_DB_SCHEMA_AUDIT.CR_DB_0132.20260710_183059.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_DB_SCHEMA_AUDIT.CR_DB_0132.20260710_183059.csv,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_DEPENDENCY_FORMULA_AUDIT.CR_DB_0132.20260710_183059.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_DEPENDENCY_FORMULA_AUDIT.CR_DB_0132.20260710_183059.csv,5293801efc111e1b56a780d431865d36d10ffb23c4b1e2ace122f8dbf230cdcc,5293801efc111e1b56a780d431865d36d10ffb23c4b1e2ace122f8dbf230cdcc,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_POSTFLIGHT.CR_DB_0132.20260710_183059.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_POSTFLIGHT.CR_DB_0132.20260710_183059.csv,2a99c1f926593277a90a2b8cc968cecf125bcfa2c4ff63928758d621ec4f25ca,2a99c1f926593277a90a2b8cc968cecf125bcfa2c4ff63928758d621ec4f25ca,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_PREFLIGHT.CR_DB_0132.20260710_183059.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_PREFLIGHT.CR_DB_0132.20260710_183059.csv,bb6ffc8fcde87aff4fbdde96758635166e170b1295b8cc8b28bc39265b86c5c2,bb6ffc8fcde87aff4fbdde96758635166e170b1295b8cc8b28bc39265b86c5c2,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DBB_RESOLUTION_VERIFICATION.CR_DB_0133.20260710_184623.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DBB_RESOLUTION_VERIFICATION.CR_DB_0133.20260710_184623.csv,9ae2ca018f0697df07b935382acd773edb151edb3781867efa76ad682fcf669e,9ae2ca018f0697df07b935382acd773edb151edb3781867efa76ad682fcf669e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DEPENDENCY_RECHECK.CR_DB_0138.20260710_234505.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DEPENDENCY_RECHECK.CR_DB_0138.20260710_234505.csv,ef9c8af9c636150c58d985c18c4362a5c11bb55de72f7d03dca23f3bf9d14616,ef9c8af9c636150c58d985c18c4362a5c11bb55de72f7d03dca23f3bf9d14616,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120C.20260709_201817.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120C.20260709_201817.csv,d5de8f350d18e44ce44a047725ebd72b510ac6e3282c1312e3443ed79c5f93ac,d5de8f350d18e44ce44a047725ebd72b510ac6e3282c1312e3443ed79c5f93ac,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120C_FIX.20260709_202458.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120C_FIX.20260709_202458.csv,d5de8f350d18e44ce44a047725ebd72b510ac6e3282c1312e3443ed79c5f93ac,d5de8f350d18e44ce44a047725ebd72b510ac6e3282c1312e3443ed79c5f93ac,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120D.20260710_101451.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DEPENDENCY_SHEET_FORMULA_REFS.CR_DB_0120D.20260710_101451.csv,2ecda083a5d5ef042aa91bc2a8e98b2f46509a6b80464116d8bef4464656b450,2ecda083a5d5ef042aa91bc2a8e98b2f46509a6b80464116d8bef4464656b450,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DEPENDENCY_SHEETS_IMPLEMENTATION_RISKS.CR_DB_0124C.20260710_135409.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DEPENDENCY_SHEETS_IMPLEMENTATION_RISKS.CR_DB_0124C.20260710_135409.csv,1d94ea15ad33b2054da1412083ca0de2a7cce1051ef861cd206d9f25cd731597,1d94ea15ad33b2054da1412083ca0de2a7cce1051ef861cd206d9f25cd731597,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DETALLE_KOKE_BOOTSTRAP_SOURCE_TRACE.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DETALLE_KOKE_BOOTSTRAP_SOURCE_TRACE.CR_DB_0134.20260710_185635.csv,113866a25f89b0f8a09bd061f5eee8bef6a3ecfdc3187ecce4156a8371d36c3b,113866a25f89b0f8a09bd061f5eee8bef6a3ecfdc3187ecce4156a8371d36c3b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DETALLE_KOKE_DB_SCHEMA_AUDIT.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DETALLE_KOKE_DB_SCHEMA_AUDIT.CR_DB_0134.20260710_185635.csv,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DETALLE_KOKE_DEPENDENCY_FORMULA_AUDIT.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DETALLE_KOKE_DEPENDENCY_FORMULA_AUDIT.CR_DB_0134.20260710_185635.csv,528d53094094ffc24c6397efd609ddf365556749ae1b802c463a73e5d13dbb5f,528d53094094ffc24c6397efd609ddf365556749ae1b802c463a73e5d13dbb5f,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DETALLE_KOKE_POSTFLIGHT.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DETALLE_KOKE_POSTFLIGHT.CR_DB_0134.20260710_185635.csv,e67c89fb2f10f2a60f21149c1648eeed2b1d0e3290f46f803671aea01d9cec93,e67c89fb2f10f2a60f21149c1648eeed2b1d0e3290f46f803671aea01d9cec93,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_DETALLE_KOKE_PREFLIGHT.CR_DB_0134.20260710_185635.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_DETALLE_KOKE_PREFLIGHT.CR_DB_0134.20260710_185635.csv,b105507441183000c6d515037aaf1e389b0561b807140c235e27c7c1214897f9,b105507441183000c6d515037aaf1e389b0561b807140c235e27c7c1214897f9,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_EXCEL_CALC_LOG.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_EXCEL_CALC_LOG.CR_DB_0140.20260711_001621.csv,fba41c19e197f0851463d5c17200207ef07cb2e3e1e4f695dccd57e275d14732,fba41c19e197f0851463d5c17200207ef07cb2e3e1e4f695dccd57e275d14732,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_EXCEL_CALC_PREFLIGHT.CR_DB_0140.20260711_001621.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_EXCEL_CALC_PREFLIGHT.CR_DB_0140.20260711_001621.csv,9d18e3410ce64ab1eb48a5685d274912de2516068be14f217739e0d25e8b0570,9d18e3410ce64ab1eb48a5685d274912de2516068be14f217739e0d25e8b0570,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0131.20260710_181400.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0131.20260710_181400.csv,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0131.20260710_181427.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0131.20260710_181427.csv,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0133.20260710_184623.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_EXTERNAL_REF_ERROR_AUDIT.CR_DB_0133.20260710_184623.csv,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,9c2601871dd9428ec2cb9fbeb430cec2f91a1d93ba9dc949a97ddcacc6ccb11c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FBS2_BOOTSTRAP_SOURCE_TRACE.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FBS2_BOOTSTRAP_SOURCE_TRACE.CR_DB_0135.20260710_190954.csv,113866a25f89b0f8a09bd061f5eee8bef6a3ecfdc3187ecce4156a8371d36c3b,113866a25f89b0f8a09bd061f5eee8bef6a3ecfdc3187ecce4156a8371d36c3b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FBS2_DB_SCHEMA_AUDIT.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FBS2_DB_SCHEMA_AUDIT.CR_DB_0135.20260710_190954.csv,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,9ff2974aee94ee7c7a98722ea1108868160fa8f73a2a3a0b9631e70e376b26e5,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FBS2_DEPENDENCY_FORMULA_AUDIT.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FBS2_DEPENDENCY_FORMULA_AUDIT.CR_DB_0135.20260710_190954.csv,a3382d41acaa1f87afac7ee87ee0090df1a6d9b0bffc2f5748ed7a389b0515b6,a3382d41acaa1f87afac7ee87ee0090df1a6d9b0bffc2f5748ed7a389b0515b6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FBS2_POSTFLIGHT.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FBS2_POSTFLIGHT.CR_DB_0135.20260710_190954.csv,753b20a8377d1167a161adcec2ad0591a5d20a31045082354091fb6c63436468,753b20a8377d1167a161adcec2ad0591a5d20a31045082354091fb6c63436468,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FBS2_PREFLIGHT.CR_DB_0135.20260710_190954.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FBS2_PREFLIGHT.CR_DB_0135.20260710_190954.csv,b105507441183000c6d515037aaf1e389b0561b807140c235e27c7c1214897f9,b105507441183000c6d515037aaf1e389b0561b807140c235e27c7c1214897f9,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_GENERATOR_POSTFLIGHT.CR_DB_0130.20260710_175952.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_GENERATOR_POSTFLIGHT.CR_DB_0130.20260710_175952.csv,008713dc7b1c279ba5d92c8a0c07600ba3a3eaf54ae41675ac7703c8810ec248,008713dc7b1c279ba5d92c8a0c07600ba3a3eaf54ae41675ac7703c8810ec248,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_GENERATOR_POSTFLIGHT.CR_DB_0130.20260710_180115.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_GENERATOR_POSTFLIGHT.CR_DB_0130.20260710_180115.csv,26516ee56335695b0d2ca72d5bf1f0333c5e18ad8ef885c66728dc82ca71653e,26516ee56335695b0d2ca72d5bf1f0333c5e18ad8ef885c66728dc82ca71653e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_GENERATOR_PREFLIGHT.CR_DB_0130.20260710_175952.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_GENERATOR_PREFLIGHT.CR_DB_0130.20260710_175952.csv,c12b9a2dc91a76ed80d7508f31d77e9011e6e8667e689c80951cc795db297afa,c12b9a2dc91a76ed80d7508f31d77e9011e6e8667e689c80951cc795db297afa,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_GENERATOR_PREFLIGHT.CR_DB_0130.20260710_180115.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_GENERATOR_PREFLIGHT.CR_DB_0130.20260710_180115.csv,e1653f0e5e93ba3b7c22864802fa2639066909c43544a1fead0d0f4845f563e7,e1653f0e5e93ba3b7c22864802fa2639066909c43544a1fead0d0f4845f563e7,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_IMPLEMENTATION_AUDIT.CR_DB_0125.20260710_140739.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_IMPLEMENTATION_AUDIT.CR_DB_0125.20260710_140739.csv,8df07a7733699a1ad71159655de256f2dd847a877183be053e031e7bdf4050d5,8df07a7733699a1ad71159655de256f2dd847a877183be053e031e7bdf4050d5,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_B_FCMC_RESOLUTION_VERIFICATION.CR_DB_0131.20260710_181400.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_B_FCMC_RESOLUTION_VERIFICATION.CR_DB_0131.20260710_181400.csv,8ab873e5f9c263c70286ae44a03450221981c903b64235cca9d8d75f450dc60a,8ab873e5f9c263c70286ae44a03450221981c903b64235cca9d8d75f450dc60a,MOVED_TO_ARCHIVE,LONG_NAME,OK
